t_stamp,P1_STATE,LIT101.Pv,FIT101.Pv,MV101.Status,P101.Status,P102.Status,P2_STATE,FIT201.Pv,AIT201.Pv,AIT202.Pv,AIT203.Pv,MV201.Status,P201.Status,P202.Status,P203.Status,P204.Status,P205.Status,P206.Status,P207.Status,P208.Status,LS201.Alarm,LS202.Alarm,LSL203.Alarm,LSLL203.Alarm,P3_STATE,AIT301.Pv,AIT302.Pv,AIT303.Pv,LIT301.Pv,FIT301.Pv,DPIT301.Pv,MV301.Status,MV302.Status,MV303.Status,MV304.Status,P301.Status,P302.Status,PSH301.Alarm,DPSH301.Alarm,P4_STATE,LIT401.Pv,FIT401.Pv,AIT401.Pv,AIT402.Pv,P401.Status,P402.Status,P403.Status,P404.Status,UV401.Status,LS401.Alarm,P5_STATE,FIT501.Pv,FIT502.Pv,FIT503.Pv,FIT504.Pv,AIT501.Pv,AIT502.Pv,AIT503.Pv,AIT504.Pv,PIT501.Pv,PIT502.Pv,PIT503.Pv,P501.Status,P502.Status,MV501.Status,MV502.Status,MV503.Status,MV504.Status,PSH501.Alarm,PSL501.Alarm,P6_STATE,FIT601.Pv,P601.Status,P602.Status,P603.Status,LSH601.Alarm,LSL601.Alarm,LSH602.Alarm,LSL602.Alarm,LSH603.Alarm,LSL603.Alarm,attack_label,attack_id,attack_name,attack_start_time,attack_end_time
2019-12-06 10:05:39,3,667.493164,0.0,1,2.0,1,2,2.32954216,34.38221,8.172456,135.1192,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.884916,156.091934,35.37358,899.04834,1.85952652,14.4151354,1,2,1,1,2,1,Inactive,Inactive,4,796.9495,1.35578465,0,194.975647,2,1,2,1,2,Inactive,12,1.36144578,1.21736908,0.1129213,0,7.0720973,189.797485,29.2232761,0.6921302,221.273392,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:40,3,667.8072,0.0,1,2.0,1,2,2.330311,34.38221,8.172456,135.247375,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.887829,156.322433,35.5016327,899.6091,1.86260116,14.4151354,1,2,1,1,2,1,Inactive,Inactive,4,796.8726,1.354248,0,195.052551,2,1,2,1,2,Inactive,12,1.36144578,1.21519148,0.1129213,0,7.0720973,189.618042,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:41,3,668.238953,0.0,1,2.0,1,2,2.330311,34.38221,8.170534,135.555,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.888245,156.322433,35.62968,899.6091,1.86260116,14.4151354,1,2,1,1,2,1,Inactive,Inactive,4,797.41095,1.35347974,0,195.052551,2,1,2,1,2,Inactive,12,1.36144578,1.21519148,0.1129213,0,7.0720973,189.618042,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:42,3,668.709961,0.0,1,2.0,1,2,2.32890153,34.38221,8.169893,135.555,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.888245,156.322433,35.62968,899.6091,1.85734868,14.4151354,1,2,1,1,2,1,Inactive,Inactive,4,797.1418,1.35258341,0,195.052551,2,1,2,1,2,Inactive,12,1.36144578,1.20558476,0.1129213,0,7.0720973,189.5155,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:43,3,669.2595,0.0,1,2.0,1,2,2.32582569,34.0938225,8.168932,135.555,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.888245,156.322433,35.62968,900.0497,1.85709238,14.4055319,1,2,1,1,2,1,Inactive,Inactive,4,797.6416,1.35130286,0,195.052551,2,1,2,1,2,Inactive,12,1.362343,1.20481622,0.1129213,0,7.0720973,189.5155,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:44,3,669.8091,0.0,1,2.0,1,2,2.324288,33.9976921,8.168291,135.555,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.889077,156.552917,35.62968,900.0497,1.85709238,14.3895254,1,2,1,1,2,1,Inactive,Inactive,4,798.0646,1.34925413,0,195.052551,2,1,2,1,2,Inactive,12,1.36298382,1.20481622,0.1111289,0,7.073699,189.336075,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:45,3,670.2016,0.0,1,2.0,1,2,2.324288,33.9976921,8.166689,135.555,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.88990974,156.604141,35.62968,900.0497,1.85991085,14.3895254,1,2,1,1,2,1,Inactive,Inactive,4,797.680054,1.34925413,0,195.052551,2,1,2,1,2,Inactive,12,1.36298382,1.20801842,0.1111289,0,7.073699,189.2848,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:46,3,670.5549,0.0,1,2.0,1,2,2.32236576,33.9976921,8.164766,135.811325,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.8994813,156.604141,35.62968,900.0497,1.86029518,14.3895254,1,2,1,1,2,1,Inactive,Inactive,4,797.9877,1.34925413,0,195.052551,2,1,2,1,2,Inactive,12,1.36298382,1.21519148,0.1111289,0,7.073699,189.2848,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:47,3,670.7511,0.0,1,2.0,1,2,2.32236576,33.5811348,8.164766,135.811325,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.901562,156.604141,35.5016327,900.0497,1.861192,14.3895254,1,2,1,1,2,1,Inactive,Inactive,4,797.7954,1.3521992,0,195.052551,2,1,2,1,2,Inactive,12,1.365291,1.21519148,0.112409182,0,7.07498074,189.2848,29.2232761,0.6921302,221.3535,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:48,3,671.1437,0.0,1,2.0,1,2,2.32467246,33.4850044,8.164766,135.811325,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.90614,156.604141,35.5016327,899.569031,1.86144817,14.3895254,1,2,1,1,2,1,Inactive,Inactive,4,798.103,1.35540044,0,195.052551,2,1,2,1,2,Inactive,12,1.36618817,1.21352637,0.113049328,0,7.07498074,189.2848,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:49,3,672.046448,0.0,1,2.0,1,2,2.32633829,33.2927437,8.164766,135.811325,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.906556,156.7578,35.5016327,899.569031,1.86196065,14.4503489,1,2,1,1,2,1,Inactive,Inactive,4,798.179932,1.356809,0,195.052551,2,1,2,1,2,Inactive,12,1.36503458,1.1958499,0.111256927,0,7.07498074,189.2848,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:50,3,672.753,0.0,1,2.0,1,2,2.32723546,33.0364,8.164766,135.811325,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.91196632,156.7578,35.5016327,899.569031,1.86196065,14.4503489,1,2,1,1,2,1,Inactive,Inactive,4,798.179932,1.35796142,0,195.052551,2,1,2,1,2,Inactive,12,1.36118948,1.195978,0.110616781,0,7.073379,189.2848,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:51,3,673.577332,0.0,1,2.0,1,2,2.32762,33.0364,8.164766,135.811325,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.91196632,156.885849,35.5016327,899.569031,1.86196065,14.4503489,1,2,1,1,2,1,Inactive,Inactive,4,798.0261,1.36077857,0,195.052551,2,1,2,1,2,Inactive,12,1.36118948,1.20532858,0.110616781,0,7.069534,189.336075,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:52,3,673.9306,0.0,1,2.0,1,2,2.32762,33.0364,8.164766,136.144577,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.91196632,156.885849,35.5016327,899.889465,1.86196065,14.4503489,1,2,1,1,2,1,Inactive,Inactive,4,798.103,1.36116266,0,195.052551,2,1,2,1,2,Inactive,12,1.36734176,1.20532858,0.110616781,0,7.069534,189.336075,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:53,3,674.8727,0.0,1,2.0,1,2,2.32762,33.0364,8.164766,136.144577,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.91196632,156.937057,35.5016327,899.889465,1.86196065,14.42794,1,2,1,1,2,1,Inactive,Inactive,4,798.4491,1.36244321,0,195.052551,2,1,2,1,2,Inactive,12,1.36849523,1.21455109,0.110616781,0,7.06793165,189.336075,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:54,3,675.5792,0.0,1,2.0,1,2,2.32210946,32.71597,8.164766,136.144577,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.91196632,156.962677,35.1815071,900.249939,1.86375415,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,798.6798,1.36244321,0,195.052551,2,1,2,1,2,Inactive,12,1.36426556,1.213142,0.110616781,0,7.06568861,189.336075,29.2232761,0.6921302,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:55,3,676.1288,0.0,1,2.0,1,2,2.32121229,32.71597,8.164766,136.144577,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.912382,156.962677,35.1815071,900.450256,1.86375415,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,798.2953,1.36244321,0,195.052551,2,1,2,1,2,Inactive,12,1.36183035,1.208787,0.110616781,0,7.063125,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:56,3,676.5213,0.0,1,2.0,1,2,2.32108426,32.71597,8.164766,136.144577,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.912382,156.962677,35.1815071,900.450256,1.85824549,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,798.6029,1.36244321,0,195.052551,2,1,2,1,2,Inactive,12,1.36183035,1.227104,0.110616781,0,7.063125,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.46936,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:57,3,676.639038,0.0,1,2.0,1,2,2.31993079,32.71597,8.164766,136.144577,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.9152956,156.962677,35.1815071,900.450256,1.85760486,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,798.8336,1.35872972,0,195.052551,2,1,2,1,2,Inactive,12,1.36183035,1.22928143,0.110616781,0,7.05735731,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.46936,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:58,3,676.7175,0.0,1,2.0,1,2,2.31993079,32.71597,8.164766,136.272751,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.919457,156.962677,35.1815071,900.450256,1.858886,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,798.641357,1.35770535,0,195.052551,2,1,2,1,2,Inactive,12,1.35952318,1.215832,0.110616781,0,7.05735731,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.46936,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:05:59,3,676.953064,0.0,1,2.0,1,2,2.31993079,32.71597,8.164766,136.272751,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.919457,156.962677,35.1815071,900.450256,1.86272931,14.4503489,1,2,1,1,2,1,Inactive,Inactive,4,798.9874,1.3609066,0,195.052551,2,1,2,1,2,Inactive,12,1.35849786,1.21480727,0.110616781,0,7.052551,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.46936,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:00,3,677.4634,0.0,1,2.0,1,2,2.322622,32.71597,8.164766,136.400925,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.919457,157.116333,35.6616936,900.970947,1.86272931,14.45355,1,2,1,1,2,1,Inactive,Inactive,4,798.949,1.3609066,0,195.052551,2,1,2,1,2,Inactive,12,1.35849786,1.21929038,0.113689467,0,7.05158949,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:01,3,677.698853,0.0,1,2.0,1,2,2.325313,32.71597,8.164766,136.554733,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.92028952,157.116333,35.6616936,901.051,1.85824549,14.45355,1,2,1,1,2,1,Inactive,Inactive,4,799.1797,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36208665,1.21519148,0.113689467,0,7.046142,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:02,3,678.0129,0.0,1,2.0,1,2,2.326851,32.71597,8.164766,136.554733,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.922786,157.116333,35.6616936,901.051,1.85696435,14.45355,1,2,1,1,2,1,Inactive,Inactive,4,798.8721,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36336839,1.22518253,0.113689467,0,7.046142,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:03,3,677.9344,0.0,1,2.0,1,2,2.32902956,32.71597,8.164766,136.580368,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.925699,157.116333,35.6616936,901.051,1.85696435,14.45355,1,2,1,1,2,1,Inactive,Inactive,4,799.1797,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36336839,1.22338927,0.1129213,0,7.041656,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:04,3,678.0129,0.0,1,2.0,1,2,2.32902956,32.71597,8.164766,136.785446,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.925699,157.269989,35.6616936,901.051,1.857733,14.45355,1,2,1,1,2,1,Inactive,Inactive,4,799.0259,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36336839,1.21993089,0.1129213,0,7.04037428,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:05,3,678.0521,0.0,1,2.0,1,2,2.33108,32.71597,8.157717,136.785446,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.346817,35.6616936,901.051,1.85824549,14.42794,1,2,1,1,2,1,Inactive,Inactive,4,799.2566,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36336839,1.221468,0.1129213,0,7.033966,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:06,3,678.209167,0.0,1,2.0,1,2,2.33108,32.71597,8.157717,136.785446,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.5261,35.6616936,901.051,1.8550427,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,799.7565,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36465013,1.21993089,0.1129213,0,7.033966,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:07,3,678.2484,0.0,1,2.0,1,2,2.33108,32.71597,8.157717,136.785446,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.53364,901.051,1.85414588,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,799.448853,1.35514438,0,195.052551,2,1,2,1,2,Inactive,12,1.36670089,1.225823,0.1129213,0,7.032364,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:08,3,678.2484,0.0,1,2.0,1,2,2.33108,32.651886,8.15291,137.041779,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,901.051,1.85414588,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,799.8334,1.35514438,0,195.052551,2,1,2,1,2,Inactive,12,1.36695719,1.23402083,0.1129213,0,7.027878,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:09,3,678.483948,0.0,1,2.0,1,2,2.33146453,32.29941,8.151308,137.041779,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,900.6104,1.85414588,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,799.6411,1.35514438,0,195.052551,2,1,2,1,2,Inactive,12,1.36695719,1.23619831,0.1129213,0,7.025955,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:10,3,678.444641,0.0,1,2.0,1,2,2.33146453,32.29941,8.144899,137.041779,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,900.6104,1.8550427,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,800.102539,1.35514438,0,195.052551,2,1,2,1,2,Inactive,12,1.36541915,1.23619831,0.1129213,0,7.023712,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:11,3,678.444641,0.0,1,2.0,1,2,2.33146453,32.29941,8.139452,137.041779,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,900.6104,1.85645187,14.4183369,1,2,1,1,2,1,Inactive,Inactive,4,799.9872,1.35514438,0,195.052551,2,1,2,1,2,Inactive,12,1.36541915,1.23594213,0.1129213,0,7.02243042,189.541138,29.2232761,0.615226865,221.433609,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:12,3,678.287659,0.0,1,2.0,1,2,2.32710743,32.29941,8.139452,137.221222,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,900.6104,1.85645187,14.3735189,1,2,1,1,2,1,Inactive,Inactive,4,800.2179,1.35514438,0,195.052551,2,1,2,1,2,Inactive,12,1.36541915,1.22479832,0.1129213,0,7.01954651,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:13,3,678.6017,0.0,1,2.0,1,2,2.32556939,32.29941,8.133684,137.323761,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,900.690552,1.85273671,14.3735189,1,2,1,1,2,1,Inactive,Inactive,4,800.487061,1.356809,0,195.052551,2,1,2,1,2,Inactive,12,1.36990511,1.22479832,0.1129213,0,7.01890564,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:14,3,678.6802,0.0,1,2.0,1,2,2.32377529,32.29941,8.126635,137.323761,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.927364,157.628525,35.341568,901.051,1.85235238,14.3735189,1,2,1,1,2,1,Inactive,Inactive,4,800.2948,1.3582176,0,195.052551,2,1,2,1,2,Inactive,12,1.37067425,1.21685672,0.1129213,0,7.01474,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:15,3,678.6802,0.0,1,2.0,1,2,2.32326269,32.29941,8.117983,137.323761,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.918625,157.628525,35.341568,901.051,1.85145557,14.3735189,1,2,1,1,2,1,Inactive,Inactive,4,800.487061,1.35578465,0,195.052551,2,1,2,1,2,Inactive,12,1.37144327,1.21480727,0.1129213,0,7.01474,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:16,3,678.7194,0.0,1,2.0,1,2,2.32198119,32.29941,8.116381,137.323761,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.9152956,157.628525,35.341568,901.051,1.85145557,14.3383055,1,2,1,1,2,1,Inactive,Inactive,4,800.3717,1.35578465,0,195.052551,2,1,2,1,2,Inactive,12,1.36798263,1.22185218,0.1129213,0,7.01474,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:17,3,678.9157,0.0,1,2.0,1,2,2.32198119,32.29941,8.108049,137.323761,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.9152956,157.628525,35.341568,901.051,1.85145557,14.3383055,1,2,1,1,2,1,Inactive,Inactive,4,800.6024,1.35578465,0,195.052551,2,1,2,1,2,Inactive,12,1.36567545,1.221596,0.1129213,0,7.01474,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:18,3,679.4653,0.0,1,2.0,1,2,2.32198119,32.29941,8.100679,137.323761,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.9152956,157.628525,35.341568,901.051,1.85055876,14.3383055,1,2,1,1,2,1,Inactive,Inactive,4,800.563965,1.35412,0,195.052551,2,1,2,1,2,Inactive,12,1.36567545,1.21929038,0.1129213,0,7.01474,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:19,3,679.818542,0.0,1,2.0,1,2,2.32198119,32.29941,8.100039,137.605743,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.91321468,157.628525,35.341568,901.051,1.84722793,14.3383055,1,2,1,1,2,1,Inactive,Inactive,4,800.2948,1.35412,0,195.052551,2,1,2,1,2,Inactive,12,1.36567545,1.2250545,0.1129213,0,7.01474,189.541138,29.2232761,0.615226865,221.337479,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
2019-12-06 10:06:20,3,680.054,0.0,1,2.0,1,2,2.32069969,32.29941,8.089785,137.605743,2,2,1,2,1,1,1,1,1,Inactive,Inactive,Inactive,Inactive,7,6.90614,157.628525,35.341568,901.6118,1.84671545,14.3383055,1,2,1,1,2,1,Inactive,Inactive,4,800.563965,1.35757732,0,195.052551,2,1,2,1,2,Inactive,12,1.36567545,1.22249269,0.1129213,0,7.01570129,189.541138,29.2232761,0.615226865,221.401566,3.38000178,194.309158,2,1,2,2,1,1,Inactive,Inactive,2,0.000256303,2,1,1,Inactive,Inactive,Active,Inactive,Inactive,Active,0,0,normal,,
